,location
1584,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/221.tiff
1585,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/222.tiff
1586,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/223.tiff
1587,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/224.tiff
1588,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/225.tiff
1589,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/226.tiff
1590,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/227.tiff
1591,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/228.tiff
1592,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/229.tiff
1593,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/23.tiff
1594,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/230.tiff
1595,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/231.tiff
1596,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/232.tiff
1597,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/233.tiff
1598,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/234.tiff
1599,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/235.tiff
1600,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/236.tiff
1601,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/237.tiff
1602,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/238.tiff
1603,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/239.tiff
1604,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/24.tiff
1605,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/240.tiff
1606,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/241.tiff
1607,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/242.tiff
1608,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/243.tiff
1609,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/244.tiff
1610,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/245.tiff
1611,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/246.tiff
1612,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/247.tiff
1613,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/248.tiff
1614,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/249.tiff
1615,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/25.tiff
1616,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/250.tiff
1617,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/251.tiff
1618,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/252.tiff
1619,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/253.tiff
1620,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/254.tiff
1621,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/255.tiff
1622,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/256.tiff
1623,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/257.tiff
1624,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/258.tiff
1625,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/259.tiff
1626,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/26.tiff
1627,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/260.tiff
1628,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/261.tiff
1629,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/262.tiff
1630,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/263.tiff
1631,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/264.tiff
1632,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/265.tiff
1633,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/266.tiff
1634,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/267.tiff
1635,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/268.tiff
1636,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/269.tiff
1637,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/27.tiff
1638,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/270.tiff
1639,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/271.tiff
1640,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/272.tiff
1641,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/273.tiff
1642,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/274.tiff
1643,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/275.tiff
1644,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/276.tiff
1645,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/277.tiff
1646,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/278.tiff
1647,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/279.tiff
1648,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/28.tiff
1649,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/280.tiff
1650,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/281.tiff
1651,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/282.tiff
1652,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/283.tiff
1653,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/284.tiff
1654,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/285.tiff
1655,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/286.tiff
1656,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/287.tiff
1657,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/288.tiff
1658,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/289.tiff
1659,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/29.tiff
1660,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/290.tiff
1661,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/291.tiff
1662,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/292.tiff
1663,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/293.tiff
1664,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/294.tiff
1665,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/295.tiff
1666,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/296.tiff
1667,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/297.tiff
1668,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/298.tiff
1669,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/299.tiff
1670,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/3.tiff
1671,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/30.tiff
1672,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/300.tiff
1673,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/301.tiff
1674,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/302.tiff
1675,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/303.tiff
1676,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/304.tiff
1677,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/305.tiff
1678,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/306.tiff
1679,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/307.tiff
1680,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/308.tiff
1681,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/309.tiff
1682,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/31.tiff
1683,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/310.tiff
1684,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/311.tiff
1685,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/312.tiff
1686,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/313.tiff
1687,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/314.tiff
1688,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/315.tiff
1689,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/316.tiff
1690,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/317.tiff
1691,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/318.tiff
1692,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/319.tiff
1693,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/32.tiff
1694,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/320.tiff
1695,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/321.tiff
1696,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/322.tiff
1697,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/323.tiff
1698,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/324.tiff
1699,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/325.tiff
1700,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/326.tiff
1701,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/327.tiff
1702,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/328.tiff
1703,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/329.tiff
1704,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/33.tiff
1705,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/330.tiff
1706,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/331.tiff
1707,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/332.tiff
1708,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/333.tiff
1709,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/334.tiff
1710,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/335.tiff
1711,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/336.tiff
1712,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/337.tiff
1713,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/338.tiff
1714,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/339.tiff
1715,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/34.tiff
1716,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/340.tiff
1717,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/341.tiff
1718,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/342.tiff
1719,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/343.tiff
1720,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/344.tiff
1721,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/345.tiff
1722,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/346.tiff
1723,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/347.tiff
1724,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/348.tiff
1725,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/349.tiff
1726,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/35.tiff
1727,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/350.tiff
1728,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/36.tiff
1729,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/37.tiff
1730,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/38.tiff
1731,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/39.tiff
1732,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/4.tiff
1733,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/40.tiff
1734,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/41.tiff
1735,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/42.tiff
1736,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/43.tiff
1737,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/44.tiff
1738,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/45.tiff
1739,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/46.tiff
1740,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/47.tiff
1741,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/48.tiff
1742,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/49.tiff
1743,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/5.tiff
1744,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/50.tiff
1745,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/51.tiff
1746,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/52.tiff
1747,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/53.tiff
1748,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/54.tiff
1749,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/55.tiff
1750,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/56.tiff
1751,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/57.tiff
1752,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/58.tiff
1753,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/59.tiff
1754,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/6.tiff
1755,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/60.tiff
1756,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/61.tiff
1757,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/62.tiff
1758,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/63.tiff
1759,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/64.tiff
1760,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/65.tiff
1761,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/66.tiff
1762,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/67.tiff
1763,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/68.tiff
1764,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/69.tiff
1765,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/7.tiff
1766,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/70.tiff
1772,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/76.tiff
1773,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/77.tiff
1774,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/78.tiff
1775,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/79.tiff
1776,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/8.tiff
1777,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/80.tiff
1778,fullsampledata/subset5mask/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565/81.tiff
